"element","image"
"21_41_5_1","10_50_7"
"21_41_5_2","0"
"25_39_5_0","12_50_7_0"
"25_39_5_1","12_50_7_1"
"29_37_5_0","14_50_7_2"
"29_37_5_1","14_50_7_1"
"33_35_5","16_50_7_0"
"41_31_5_0","20_50_7_0"
"41_31_5_1","20_50_7_1"
"57_23_5","28_50_7"
"69_17_5","34_50_7"
"73_15_5_0","36_50_7_0"
"73_15_5_1","36_50_7_1"
"81_11_5","40_50_7_1"
"85_9_5","42_50_7"
"13_45_6","6_50_8"
"21_41_6_0","10_50_8_0"
"21_41_6_1","10_50_8_1"
"27_38_6_0","0"
"27_38_6_1","13_50_8"
"27_38_6_2","0"
"29_37_6_0","14_50_8_0"
"29_37_6_1","14_50_8_1"
"35_34_6","17_50_8_0"
"41_31_6","20_50_8_1"
"43_30_6","21_50_8"
"69_17_6","34_50_8"
"73_15_6","36_50_8_1"
"81_11_6","40_50_8_1"
"83_10_6","41_50_8"
"11_46_7","5_50_9_0"
"13_45_7","6_50_9"
"21_41_7_0","0"
"21_41_7_1","10_50_9"
"25_39_7_0","0"
"25_39_7_1","12_50_9"
"29_37_7_0","0"
"29_37_7_1","14_50_9_0"
"29_37_7_2","14_50_9_0 + 14_50_9_1"
"33_35_7","16_50_9_1"
"39_32_7","19_50_9"
"41_31_7","20_50_9"
"45_29_7","22_50_9"
"57_23_7","28_50_9"
"73_15_7","36_50_9_1"
"81_11_7","40_50_9"
"5_49_8","2_50_10"
"9_47_8_0","4_50_10_0"
"9_47_8_1","4_50_10_1"
"21_41_8","10_50_10_1"
"25_39_8","12_50_10_1"
"29_37_8_0","14_50_10_1"
"29_37_8_1","14_50_10_3"
"33_35_8","16_50_10_2"
"35_34_8","17_50_10_1"
"41_31_8_0","20_50_10_1"
"41_31_8_1","20_50_10_1 + 20_50_10_2"
"45_29_8","22_50_10_1"
"53_25_8","26_50_10_1"
"57_23_8","28_50_10_1"
"59_22_8","29_50_10_1"
"73_15_8","36_50_10_1"
"5_49_9","2_50_11"
"9_47_9","4_50_11_0"
"13_45_9_0","6_50_11_0"
"13_45_9_1","6_50_11_0 + 6_50_11_1"
"17_43_9","8_50_11"
"25_39_9","12_50_11_1"
"29_37_9","14_50_11_1"
"33_35_9","16_50_11"
"41_31_9_0","20_50_11_1"
"41_31_9_1","20_50_11_0 + 20_50_11_1"
"53_25_9","26_50_11"
"57_23_9_0","28_50_11_0"
"57_23_9_1","28_50_11_1"
"65_19_9","32_50_11_1"
"69_17_9","34_50_11"
"9_47_10","4_50_12"
"13_45_10","6_50_12"
"17_43_10","8_50_12_0"
"21_41_10","10_50_12_1"
"29_37_10","14_50_12"
"41_31_10_0","0"
"41_31_10_1","20_50_12"
"53_25_10","26_50_12"
"57_23_10","28_50_12_1"
"65_19_10","32_50_12_1"
"67_18_10","33_50_12"
"9_47_11","4_50_13_1"
"13_45_11","6_50_13_1"
"17_43_11_0","8_50_13_2 + 8_50_13_3"
"17_43_11_1","8_50_13_3"
"23_40_11_0","11_50_13_1"
"23_40_11_1","0"
"29_37_11","14_50_13_1"
"41_31_11","20_50_13_1"
"57_23_11","28_50_13_2"
"65_19_11","32_50_13_1"
"5_49_12","2_50_14"
"9_47_12","4_50_14_0"
"13_45_12_0","6_50_14_0"
"13_45_12_1","6_50_14_2"
"17_43_12","8_50_14_1"
"19_42_12_0","9_50_14"
"19_42_12_1","0"
"25_39_12","12_50_14"
"29_37_12","14_50_14"
"37_33_12","18_50_14"
"41_31_12","20_50_14_0"
"43_30_12","21_50_14"
"57_23_12","28_50_14"
"9_47_13_0","4_50_15_1"
"9_47_13_1","4_50_15_1 + 4_50_15_2"
"13_45_13","6_50_15_1"
"17_43_13","8_50_15"
"25_39_13","12_50_15"
"37_33_13","18_50_15"
"41_31_13_0","20_50_15_0"
"41_31_13_1","20_50_15_1"
"49_27_13","24_50_15_1"
"53_25_13","26_50_15"
"5_49_14","2_50_16"
"9_47_14","4_50_16"
"37_33_14","18_50_16_1"
"41_31_14","20_50_16_2"
"49_27_14","24_50_16_2"
"51_26_14","25_50_16_1"
"5_49_15_0","0"
"5_49_15_1","2_50_17"
"13_45_15","6_50_17_1"
"25_39_15","12_50_17_1"
"41_31_15","20_50_17_2"
"49_27_15","24_50_17_1"
"9_47_16","4_50_18_1"
"13_45_16_0","6_50_18_2"
"13_45_16_1","6_50_18_1"
"21_41_16","10_50_18_1"
"25_39_16","12_50_18_1"
"27_38_16","13_50_18_1"
"41_31_16","20_50_18_1"
"9_47_17","4_50_19"
"13_45_17_0","0"
"13_45_17_1","6_50_19"
"21_41_17","10_50_19_1"
"25_39_17_0","12_50_19_1"
"25_39_17_1","12_50_19_1 + 12_50_19_2"
"33_35_17","16_50_19_2"
"37_33_17","18_50_19_1"
"5_49_18","2_50_20"
"13_45_18","6_50_20_1"
"21_41_18","10_50_20_1"
"25_39_18","12_50_20_2"
"33_35_18","16_50_20_2"
"35_34_18","17_50_20_1"
"9_47_19","4_50_21_1"
"13_45_19","6_50_21_1"
"25_39_19","12_50_21_2"
"33_35_19","16_50_21_1"
"9_47_20","4_50_22_0"
"11_46_20","5_50_22"
"25_39_20","12_50_22"
"5_49_21","2_50_23"
"9_47_21_0","4_50_23_0"
"9_47_21_1","4_50_23_0 + 4_50_23_1"
"17_43_21","8_50_23_1"
"21_41_21","10_50_23"
"5_49_22","2_50_24"
"9_47_22","4_50_24_1"
"17_43_22","8_50_24_1"
"19_42_22","9_50_24"
"9_47_23","4_50_25_1"
"17_43_23","8_50_25"
"43_31_1","21_51_3"
"75_15_1","37_51_3"
"91_7_1","45_51_3"
"99_3_1","49_51_3"
"105_0_1","52_51_3"
"29_38_2","14_51_4"
"37_34_2","18_51_4"
"41_32_2","20_51_4"
"45_30_2","22_51_4"
"69_18_2","34_51_4"
"73_16_2","36_51_4"
"77_14_2","38_51_4"
"89_8_2","44_51_4_0"
"93_6_2","46_51_4"
"105_0_2","52_51_4"
"27_39_3_0","13_51_5_1"
"27_39_3_1","13_51_5_2"
"29_38_3","14_51_5_2"
"37_34_3","18_51_5_2"
"43_31_3_0","21_51_5_1"
"43_31_3_1","0"
"45_30_3","22_51_5_1"
"67_19_3","33_51_5_1"
"69_18_3","34_51_5_2"
"77_14_3","38_51_5_1"
"89_8_3","44_51_5_1"
"105_0_3","52_51_5_1"
"17_44_4","8_51_6_1"
"25_40_4_0","12_51_6_4"
"25_40_4_1","0"
"25_40_4_2","12_51_6_1"
"25_40_4_3","12_51_6_3 + 12_51_6_4"
"27_39_4","13_51_6_2"
"29_38_4_0","14_51_6_1"
"29_38_4_1","14_51_6_1 + 14_51_6_2 + 14_51_6_3"
"29_38_4_2","14_51_6_2"
"41_32_4","20_51_6_1"
"45_30_4","22_51_6_1"
"59_23_4","29_51_6_1"
"65_20_4","32_51_6_2"
"69_18_4_0","34_51_6_2"
"69_18_4_1","0"
"71_17_4","35_51_6_1"
"77_14_4","38_51_6_1"
"105_0_4","52_51_6_1"
"17_44_5","8_51_7_1"
"21_42_5_0","10_51_7_1"
"21_42_5_1","10_51_7_1"
"25_40_5_0","12_51_7_2 + 12_51_7_3"
"25_40_5_1","12_51_7_1"
"25_40_5_2","12_51_7_1 + 12_51_7_3"
"29_38_5_0","14_51_7_1"
"29_38_5_1","14_51_7_2"
"35_35_5","17_51_7_1"
"43_31_5_0","21_51_7_1"
"43_31_5_1","0"
"45_30_5","22_51_7_1"
"57_24_5","28_51_7_1"
"65_20_5","32_51_7_2"
"69_18_5","34_51_7_1"
"75_15_5_0","37_51_7_1"
"75_15_5_1","37_51_7_1"
"77_14_5","38_51_7_1"
"105_0_5","52_51_7_1"
"21_42_6","10_51_8_1"
"25_40_6_0","0"
"25_40_6_1","12_51_8_1"
"25_40_6_2","12_51_8_1 + 12_51_8_2"
"29_38_6_0","0"
"29_38_6_1","14_51_8_2 + 14_51_8_3"
"29_38_6_2","14_51_8_2"
"33_36_6","16_51_8_2"
"37_34_6","18_51_8_1"
"41_32_6","20_51_8_1"
"45_30_6","22_51_8_1"
"65_20_6","32_51_8_1"
"73_16_6","36_51_8_1"
"77_14_6","38_51_8_1"
"105_0_6","52_51_8_1"
"9_48_7_0","4_51_9"
"9_48_7_1","0"
"21_42_7","10_51_9_1"
"25_40_7","12_51_9_1"
"29_38_7_0","14_51_9_2 + 14_51_9_3"
"29_38_7_1","14_51_9_3"
"35_35_7","17_51_9_1"
"41_32_7","20_51_9_1"
"45_30_7","22_51_9_1"
"53_26_7","26_51_9_2"
"59_23_7","29_51_9_1"
"73_16_7","36_51_9_1"
"105_0_7","52_51_9_1"
"9_48_8_0","4_51_10_0"
"9_48_8_1","4_51_10_1"
"11_47_8_0","0"
"11_47_8_1","5_51_10"
"11_47_8_2","0"
"13_46_8_0","0"
"13_46_8_1","6_51_10"
"17_44_8","8_51_10"
"25_40_8_0","12_51_10_0"
"25_40_8_1","12_51_10_1"
"29_38_8_0","14_51_10_0 + 14_51_10_1"
"29_38_8_1","14_51_10_1"
"37_34_8","18_51_10"
"41_32_8","20_51_10"
"45_30_8","22_51_10"
"49_28_8","24_51_10_1"
"53_26_8","26_51_10_1"
"55_25_8","27_51_10"
"61_22_8","30_51_10"
"105_0_8","52_51_10"
"5_50_9_0","2_51_11_0"
"5_50_9_1","2_51_11_1"
"9_48_9_0","0"
"9_48_9_1","4_51_11_0"
"11_47_9","5_51_11"
"13_46_9","6_51_11"
"17_44_9","8_51_11_0"
"21_42_9","10_51_11"
"25_40_9","12_51_11_0"
"27_39_9","13_51_11"
"37_34_9","18_51_11"
"45_30_9","22_51_11_1"
"49_28_9","24_51_11_1"
"53_26_9","26_51_11"
"59_23_9_0","29_51_11"
"59_23_9_1","0"
"61_22_9","30_51_11"
"105_0_9","52_51_11"
"13_46_10","6_51_12_1"
"17_44_10_0","8_51_12_1"
"17_44_10_1","8_51_12_2"
"21_42_10","10_51_12_1"
"25_40_10_0","12_51_12_1"
"25_40_10_1","12_51_12_2"
"45_30_10","22_51_12_2"
"49_28_10","24_51_12_1"
"57_24_10","28_51_12_1"
"61_22_10","30_51_12_1"
"105_0_10","52_51_12_1"
"5_50_11","2_51_13"
"9_48_11","4_51_13_0"
"13_46_11_0","6_51_13_0"
"13_46_11_1","6_51_13_1"
"13_46_11_2","6_51_13_0 + 6_51_13_2"
"21_42_11","10_51_13"
"25_40_11","12_51_13"
"37_34_11","18_51_13_1"
"45_30_11","22_51_13"
"57_24_11","28_51_13"
"105_0_11","52_51_13"
"9_48_12_0","4_51_14_0"
"9_48_12_1","4_51_14_0 + 4_51_14_1"
"13_46_12_0","6_51_14_0"
"13_46_12_1","6_51_14_1"
"21_42_12_0","10_51_14_0 + 10_51_14_1"
"21_42_12_1","10_51_14_1"
"25_40_12","12_51_14"
"33_36_12","16_51_14_1"
"37_34_12","18_51_14_1"
"39_33_12","19_51_14"
"45_30_12","22_51_14"
"105_0_12","52_51_14"
"11_47_13_0","5_51_15"
"11_47_13_1","0"
"13_46_13_0","0"
"13_46_13_1","6_51_15"
"21_42_13_0","10_51_15_1"
"21_42_13_1","10_51_15_1 + 10_51_15_2"
"33_36_13","16_51_15_2"
"37_34_13","18_51_15_1"
"43_31_13_0","21_51_15_1"
"43_31_13_1","0"
"45_30_13","22_51_15_1"
"105_0_13","52_51_15_1"
"5_50_14_0","2_51_16_0 + 2_51_16_1"
"5_50_14_1","2_51_16_0"
"9_48_14","4_51_16_0"
"13_46_14","6_51_16_1"
"33_36_14","16_51_16_1"
"41_32_14","20_51_16_1"
"45_30_14","22_51_16_1"
"105_0_14","52_51_16_1"
"9_48_15","4_51_17_1"
"13_46_15","6_51_17_1"
"21_42_15","10_51_17_2"
"27_39_15","13_51_17_1"
"41_32_15","20_51_17_1"
"105_0_15","52_51_17_1"
"9_48_16","4_51_18"
"13_46_16","6_51_18"
"17_44_16","8_51_18_1"
"21_42_16","10_51_18_1"
"23_41_16","11_51_18"
"29_38_16","14_51_18"
"105_0_16","52_51_18"
"5_50_17","2_51_19"
"9_48_17_0","0"
"9_48_17_1","4_51_19"
"13_46_17","6_51_19_1"
"17_44_17","8_51_19_1"
"21_42_17","10_51_19"
"27_39_17_0","13_51_19"
"27_39_17_1","0"
"29_38_17","14_51_19"
"105_0_17","52_51_19"
"9_48_18","4_51_20_1"
"13_46_18","6_51_20_1"
"17_44_18","8_51_20"
"25_40_18","12_51_20_0"
"29_38_18","14_51_20"
"105_0_18","52_51_20"
"9_48_19","4_51_21"
"25_40_19","12_51_21"
"105_0_19","52_51_21"
"5_50_20","2_51_22"
"13_46_20","6_51_22"
"105_0_20","52_51_22"
"9_48_21","4_51_23_0"
"11_47_21_0","5_51_23"
"11_47_21_1","0"
"13_46_21","6_51_23"
"105_0_21","52_51_23"
"5_50_22","2_51_24"
"9_48_22_0","4_51_24_0"
"9_48_22_1","4_51_24_0 + 4_51_24_1"
"13_46_22","6_51_24"
"105_0_22","52_51_24"
"5_50_23","2_51_25"
"9_48_23","4_51_25"
"105_0_23","52_51_25_1"
"5_50_24","2_51_26"
"105_0_24","52_51_26_1"
"105_0_25","52_51_27_1"
"105_0_26","52_51_28"
"105_0_27","52_51_29"
"105_0_28","52_51_30"
"105_0_29","52_51_31"
"105_0_30","52_51_32"
"105_0_31","52_51_33"
"105_0_32","52_51_34"
"105_0_33","52_51_35"
"105_0_34","52_51_36"
"105_0_35","52_51_37"
"105_0_36","52_51_38"
"105_0_37","52_51_39"
"105_0_38","52_51_40"
"105_0_39","52_51_41"
"105_0_40","52_51_42"
"105_0_41","52_51_43"
"105_0_42","52_51_44"
"105_0_43","52_51_45"
"105_0_44","52_51_46"
"105_0_45","52_51_47"
"105_0_46","52_51_48"
"45_31_1","22_52_3"
"77_15_1","38_52_3"
"93_7_1","46_52_3"
"101_3_1","50_52_3"
"105_1_1","52_52_3"
"39_34_2","19_52_4_1"
"43_32_2","21_52_4_1"
"45_31_2","22_52_4_1"
"71_18_2","35_52_4_1"
"75_16_2","37_52_4_1"
"77_15_2","38_52_4_1"
"79_14_2","39_52_4"
"91_8_2","45_52_4"
"93_7_2","46_52_4"
"101_3_2","50_52_4"
"17_45_3","8_52_5_1"
"25_41_3_0","12_52_5_1"
"25_41_3_1","12_52_5_2"
"29_39_3_0","0"
"29_39_3_1","14_52_5_1"
"33_37_3_0","16_52_5_1"
"33_37_3_1","16_52_5_1 + 16_52_5_2"
"41_33_3","20_52_5_1"
"45_31_3_0","0"
"45_31_3_1","22_52_5_2"
"65_21_3","32_52_5_1"
"69_19_3","34_52_5_1"
"73_17_3","36_52_5_1"
"77_15_3","38_52_5_1"
"91_8_3","45_52_5_1"
"93_7_3","46_52_5_1"
"19_44_4","9_52_6_1"
"25_41_4_0","12_52_6_3 + 12_52_6_4 + 12_52_6_5"
"25_41_4_1","12_52_6_3"
"25_41_4_2","12_52_6_5"
"27_40_4_0","0"
"27_40_4_1","0"
"27_40_4_2","13_52_6_2"
"29_39_4","14_52_6_1"
"41_33_4","20_52_6_3"
"43_32_4","21_52_6_1"
"45_31_4","22_52_6_2"
"61_23_4","30_52_6_1"
"67_20_4","33_52_6_2"
"71_18_4_0","35_52_6_1"
"71_18_4_1","0"
"73_17_4","36_52_6_1"
"77_15_4","38_52_6_1"
"89_9_4","44_52_6_1"
"93_7_4","46_52_6_1"
"13_47_5","6_52_7"
"17_45_5_0","0"
"17_45_5_1","8_52_7_1"
"25_41_5_0","0"
"25_41_5_1","12_52_7_3"
"25_41_5_2","12_52_7_1"
"25_41_5_3","12_52_7_3 + 12_52_7_4"
"27_40_5_0","0"
"27_40_5_1","13_52_7_0"
"27_40_5_2","0"
"33_37_5","16_52_7_3"
"37_35_5","18_52_7_2"
"41_33_5","20_52_7_1"
"45_31_5_0","0"
"45_31_5_1","22_52_7_1"
"59_24_5","29_52_7_0"
"61_23_5","30_52_7_1"
"65_21_5","32_52_7"
"73_17_5","36_52_7"
"77_15_5_0","0"
"77_15_5_1","38_52_7"
"85_11_5","42_52_7"
"89_9_5","44_52_7"
"17_45_6_0","8_52_8_4"
"17_45_6_1","8_52_8_2"
"21_43_6","10_52_8_3"
"23_42_6_0","11_52_8_1"
"23_42_6_1","0"
"25_41_6","12_52_8_2"
"27_40_6_0","0"
"27_40_6_1","13_52_8_2"
"27_40_6_2","0"
"33_37_6","16_52_8_3"
"35_36_6","17_52_8_3"
"39_34_6","19_52_8_2"
"43_32_6","21_52_8_2"
"45_31_6","22_52_8_2"
"47_30_6","23_52_8_1"
"61_23_6","30_52_8_1"
"73_17_6","36_52_8_1"
"77_15_6","38_52_8_1"
"85_11_6","42_52_8_1"
"9_49_7","4_52_9"
"13_47_7_0","0"
"13_47_7_1","6_52_9_0"
"17_45_7_0","0"
"17_45_7_1","8_52_9_2"
"21_43_7","10_52_9_2"
"25_41_7","12_52_9_2"
"33_37_7_0","16_52_9_1"
"33_37_7_1","16_52_9_2"
"37_35_7","18_52_9_2"
"41_33_7","20_52_9_1"
"43_32_7","21_52_9"
"45_31_7","22_52_9_0"
"49_29_7","24_52_9_1"
"55_26_7","27_52_9"
"61_23_7","30_52_9"
"75_16_7","37_52_9"
"77_15_7","38_52_9"
"9_49_8","4_52_10_0"
"11_48_8_0","0"
"11_48_8_1","5_52_10_0"
"17_45_8","8_52_10_1"
"21_43_8","10_52_10_2"
"27_40_8","13_52_10_1"
"33_37_8_0","16_52_10_1"
"33_37_8_1","16_52_10_1 + 16_52_10_2"
"37_35_8","18_52_10_1"
"39_34_8","19_52_10"
"45_31_8_0","22_52_10_1"
"45_31_8_1","22_52_10_1 + 22_52_10_2"
"49_29_8","24_52_10_1"
"51_28_8","25_52_10"
"57_25_8","28_52_10"
"61_23_8","30_52_10"
"73_17_8","36_52_10_0"
"77_15_8","38_52_10"
"9_49_9_0","4_52_11"
"9_49_9_1","4_52_11"
"17_45_9_0","8_52_11_1"
"17_45_9_1","8_52_11_2"
"21_43_9","10_52_11_1"
"29_39_9","14_52_11_1"
"33_37_9","16_52_11_1"
"45_31_9_0","22_52_11_2 + 22_52_11_3"
"45_31_9_1","22_52_11_3"
"49_29_9","24_52_11_1"
"57_25_9","28_52_11_1"
"61_23_9_0","0"
"61_23_9_1","30_52_11_1"
"69_19_9","34_52_11_1"
"73_17_9","36_52_11_1"
"5_51_10","2_52_12"
"9_49_10","4_52_12_0"
"13_47_10_0","6_52_12_0"
"13_47_10_1","6_52_12_1"
"17_45_10","8_52_12"
"25_41_10","12_52_12_1"
"27_40_10","13_52_12"
"45_31_10_0","22_52_12_0"
"45_31_10_1","22_52_12_0 + 22_52_12_1"
"57_25_10","28_52_12"
"61_23_10","30_52_12"
"69_19_10","34_52_12"
"9_49_11","4_52_13"
"13_47_11","6_52_13"
"17_45_11","8_52_13_0"
"21_43_11_0","10_52_13_1"
"21_43_11_1","10_52_13_2"
"25_41_11_0","12_52_13_0"
"25_41_11_1","12_52_13_1"
"33_37_11","16_52_13_1"
"39_34_11","19_52_13"
"45_31_11","22_52_13"
"59_24_11","29_52_13"
"61_23_11","30_52_13"
"13_47_12","6_52_14_1"
"17_45_12_0","8_52_14_1"
"17_45_12_1","8_52_14_2"
"21_43_12_0","10_52_14_1"
"21_43_12_1","10_52_14_2"
"29_39_12","14_52_14_2"
"33_37_12","16_52_14_2"
"35_36_12","17_52_14_1"
"41_33_12","20_52_14_1"
"45_31_12","22_52_14_1"
"57_25_12","28_52_14_1"
"61_23_12","30_52_14_1"
"5_51_13","2_52_15"
"9_49_13","4_52_15_0"
"13_47_13","6_52_15"
"17_45_13","8_52_15"
"29_39_13","14_52_15_1"
"33_37_13","16_52_15"
"41_33_13","20_52_15"
"45_31_13_0","0"
"45_31_13_1","22_52_15"
"53_27_13","26_52_15"
"57_25_13","28_52_15"
"9_49_14_0","4_52_16_1"
"9_49_14_1","4_52_16_2"
"11_48_14","5_52_16"
"17_45_14","8_52_16_0"
"29_39_14","14_52_16"
"41_33_14","20_52_16"
"45_31_14","22_52_16"
"53_27_14","26_52_16"
"5_51_15","2_52_17"
"9_49_15_0","0"
"9_49_15_1","4_52_17"
"17_45_15_0","8_52_17_2"
"17_45_15_1","8_52_17_1"
"23_42_15","11_52_17"
"29_39_15","14_52_17"
"43_32_15","21_52_17"
"45_31_15","22_52_17"
"5_51_16","2_52_18"
"9_49_16","4_52_18"
"13_47_16","6_52_18_1"
"17_45_16","8_52_18_1"
"19_44_16","9_52_18"
"25_41_16","12_52_18"
"29_39_16","14_52_18"
"41_33_16","20_52_18_0"
"45_31_16","22_52_18"
"9_49_17","4_52_19_1"
"13_47_17","6_52_19_1"
"17_45_17","8_52_19"
"25_41_17","12_52_19"
"29_39_17_0","0"
"29_39_17_1","14_52_19"
"37_35_17","18_52_19"
"41_33_17","20_52_19"
"9_49_18","4_52_20"
"25_41_18","12_52_20_1"
"29_39_18","14_52_20_1"
"37_35_18","18_52_20_1"
"5_51_19","2_52_21"
"27_40_19","13_52_21_1"
"29_39_19","14_52_21_1"
"9_49_20","4_52_22_1"
"13_47_20","6_52_22_1"
"25_41_20","12_52_22_1"
"29_39_20","14_52_22_1"
"9_49_21","4_52_23"
"13_47_21_0","0"
"13_47_21_1","6_52_23"
"21_43_21","10_52_23"
"25_41_21","12_52_23"
"9_49_22","4_52_24"
"13_47_22","6_52_24"
"21_43_22","10_52_24"
"5_51_23","2_52_25"
"9_49_23_0","0"
"9_49_23_1","4_52_25_0"
"11_48_23","5_52_25"
"13_47_23","6_52_25"
"5_51_24","2_52_26"
"9_49_24","4_52_26_0"
"13_47_24","6_52_26"
"5_51_25","2_52_27"
"9_49_25","4_52_27"
"5_51_26","2_52_28"
"47_31_1","23_53_3"
"79_15_1","39_53_3"
"103_3_1","51_53_3"
"107_1_1","53_53_3"
"109_0_1","54_53_3"
"33_38_2_0","16_53_4_1"
"33_38_2_1","16_53_4_2"
"37_36_2","18_53_4_1"
"41_34_2","20_53_4_1"
"45_32_2","22_53_4"
"49_30_2","24_53_4_1"
"73_18_2","36_53_4_1"
"77_16_2","38_53_4"
"81_14_2","40_53_4"
"97_6_2","48_53_4"
"105_2_2","52_53_4"
"109_0_2","54_53_4"
"27_41_3_0","0"
"27_41_3_1","13_53_5_2"
"33_38_3_0","16_53_5_4"
"33_38_3_1","16_53_5_4 + 16_53_5_5"
"35_37_3_0","17_53_5_2"
"35_37_3_1","17_53_5_4"
"41_34_3","20_53_5_4"
"43_33_3","21_53_5_1"
"49_30_3","24_53_5_3"
"67_21_3","33_53_5_2"
"71_19_3","35_53_5_2"
"73_18_3","36_53_5_2"
"75_17_3","37_53_5_1"
"93_8_3","46_53_5_1"
"109_0_3","54_53_5_1"
"17_46_4","8_53_6_1"
"21_44_4","10_53_6_3"
"25_42_4_0","12_53_6_1"
"25_42_4_1","12_53_6_3"
"29_40_4_0","14_53_6_3"
"29_40_4_1","0"
"29_40_4_2","0"
"33_38_4_0","16_53_6_4"
"33_38_4_1","16_53_6_4 + 16_53_6_5"
"33_38_4_2","16_53_6_3 + 16_53_6_4 + 16_53_6_6"
"33_38_4_3","16_53_6_3"
"41_34_4","20_53_6_0"
"45_32_4","22_53_6_1"
"49_30_4","24_53_6_2"
"65_22_4","32_53_6_1"
"69_20_4","34_53_6_1"
"73_18_4_0","36_53_6_1"
"73_18_4_1","36_53_6_0"
"81_14_4","40_53_6_1"
"91_9_4","45_53_6"
"109_0_4","54_53_6"
"13_48_5","6_53_7_2"
"17_46_5","8_53_7_2"
"19_45_5_0","0"
"19_45_5_1","9_53_7_3"
"21_44_5","10_53_7_3"
"27_41_5_0","0"
"27_41_5_1","0"
"27_41_5_2","13_53_7_3"
"29_40_5_0","14_53_7_3"
"29_40_5_1","0"
"29_40_5_2","14_53_7_4"
"33_38_5_0","16_53_7_1"
"33_38_5_1","16_53_7_3"
"35_37_5","17_53_7_2"
"39_35_5","19_53_7_1"
"49_30_5","24_53_7_1"
"67_21_5","33_53_7_1"
"69_20_5","34_53_7_1"
"81_14_5","40_53_7_2"
"87_11_5","43_53_7_1"
"91_9_5","45_53_7_1"
"109_0_5","54_53_7_1"
"13_48_6_0","6_53_8_1 + 6_53_8_2"
"13_48_6_1","6_53_8_2"
"17_46_6_0","8_53_8_2"
"17_46_6_1","8_53_8_3 + 8_53_8_4"
"17_46_6_2","8_53_8_4"
"21_44_6","10_53_8_2"
"25_42_6_0","12_53_8_3 + 12_53_8_4"
"25_42_6_1","12_53_8_3"
"29_40_6_0","0"
"29_40_6_1","14_53_8_0"
"33_38_6_0","16_53_8_0"
"33_38_6_1","16_53_8_0 + 16_53_8_3"
"37_36_6","18_53_8_1"
"45_32_6","22_53_8"
"49_30_6","24_53_8"
"81_14_6","40_53_8"
"89_10_6","44_53_8"
"109_0_6","54_53_8"
"13_48_7_0","6_53_9_1"
"13_48_7_1","0"
"13_48_7_2","0"
"17_46_7_0","8_53_9_1"
"17_46_7_1","8_53_9_3"
"19_45_7_0","0"
"19_45_7_1","9_53_9_2"
"21_44_7","10_53_9_3"
"25_42_7","12_53_9_3"
"33_38_7","16_53_9_3"
"35_37_7_0","17_53_9_2"
"35_37_7_1","0"
"39_35_7","19_53_9_1"
"45_32_7","22_53_9_1"
"49_30_7","24_53_9_1"
"57_26_7","28_53_9_1"
"77_16_7","38_53_9_1"
"109_0_7","54_53_9_1"
"13_48_8_0","6_53_10_1"
"13_48_8_1","0"
"13_48_8_2","0"
"17_46_8_0","8_53_10_0"
"17_46_8_1","8_53_10_2 + 8_53_10_3"
"17_46_8_2","8_53_10_2"
"21_44_8","10_53_10_1"
"29_40_8","14_53_10_1"
"33_38_8","16_53_10_1"
"35_37_8_0","17_53_10"
"35_37_8_1","17_53_10"
"41_34_8","20_53_10_1"
"45_32_8","22_53_10_1"
"49_30_8","24_53_10_1"
"53_28_8","26_53_10_1"
"57_26_8","28_53_10_1"
"65_22_8","32_53_10_2"
"75_17_8","37_53_10_1"
"109_0_8","54_53_10_1"
"13_48_9_0","0"
"13_48_9_1","0"
"13_48_9_2","6_53_11_1"
"17_46_9_0","8_53_11_2"
"17_46_9_1","8_53_11_1 + 8_53_11_2"
"19_45_9_0","9_53_11"
"19_45_9_1","0"
"25_42_9","12_53_11"
"41_34_9","20_53_11_1"
"49_30_9","24_53_11_1"
"53_28_9","26_53_11_1"
"65_22_9","32_53_11_2"
"71_19_9","35_53_11_1"
"75_17_9","37_53_11_1"
"109_0_9","54_53_11_1"
"9_50_10","4_53_12"
"17_46_10_0","8_53_12_1"
"17_46_10_1","8_53_12_0 + 8_53_12_1"
"21_44_10","10_53_12"
"25_42_10","12_53_12"
"49_30_10","24_53_12_1"
"65_22_10","32_53_12_1"
"73_18_10","36_53_12_1"
"109_0_10","54_53_12_1"
"17_46_11_0","8_53_13_1"
"17_46_11_1","8_53_13_2"
"17_46_11_2","8_53_13_2 + 8_53_13_3"
"25_42_11","12_53_13_1"
"29_40_11","14_53_13_2"
"41_34_11","20_53_13_2"
"61_24_11","30_53_13_2"
"109_0_11","54_53_13_2"
"5_52_12","2_53_14"
"9_50_12","4_53_14_0"
"13_48_12","6_53_14"
"17_46_12","8_53_14"
"25_42_12_0","12_53_14_1"
"25_42_12_1","12_53_14_1 + 12_53_14_2"
"29_40_12","14_53_14_1"
"37_36_12","18_53_14_1"
"41_34_12","20_53_14_1"
"49_30_12","24_53_14_2"
"59_25_12","29_53_14_1"
"109_0_12","54_53_14_1"
"9_50_13_0","4_53_15_0"
"9_50_13_1","4_53_15_0 + 4_53_15_1"
"21_44_13","10_53_15_1"
"25_42_13","12_53_15_1"
"37_36_13","18_53_15_1"
"49_30_13","24_53_15_2"
"55_27_13","27_53_15_1"
"59_25_13","29_53_15_1"
"109_0_13","54_53_15_1"
"9_50_14","4_53_16"
"17_46_14_0","8_53_16_2"
