"element","image"
"14_67_24_1","13_67_25_1"
"15_67_24_0","14_67_25"
"15_67_24_1","0"
"16_67_24_0","15_67_25"
"16_67_24_1","0"
"17_67_24","16_67_25"
"18_67_24","17_67_25"
"19_67_24_0","18_67_25"
"19_67_24_1","0"
"20_67_24_0","19_67_25_0"
"20_67_24_1","0"
"20_67_24_2","19_67_25_1"
"21_67_24_0","20_67_25_0"
"21_67_24_1","20_67_25_1"
"22_67_24_0","21_67_25"
"22_67_24_1","0"
"23_67_24","22_67_25"
"24_67_24","23_67_25"
"25_67_24","24_67_25"
"26_67_24","25_67_25"
"27_67_24","26_67_25"
"28_67_24","27_67_25"
"29_67_24","28_67_25"
"30_67_24","29_67_25"
"31_67_24","30_67_25"
"32_67_24","31_67_25"
"33_67_24","32_67_25"
"34_67_24","33_67_25"
"35_67_24","34_67_25"
"36_67_24","35_67_25"
"37_67_24","36_67_25"
"38_67_24","37_67_25"
"39_67_24","38_67_25"
"40_67_24","39_67_25"
"41_67_24","40_67_25"
"42_67_24","41_67_25"
"43_67_24","42_67_25"
"44_67_24","43_67_25"
"45_67_24","44_67_25"
"46_67_24","45_67_25"
"47_67_24","46_67_25"
"48_67_24","47_67_25"
"49_67_24","48_67_25"
"50_67_24","49_67_25"
"51_67_24","50_67_25"
"52_67_24","51_67_25"
"53_67_24","52_67_25"
"54_67_24","53_67_25"
"55_67_24","54_67_25"
"56_67_24","55_67_25"
"57_67_24","56_67_25"
"58_67_24","57_67_25"
"59_67_24","58_67_25"
"60_67_24","59_67_25"
"61_67_24","60_67_25"
"62_67_24","61_67_25"
"63_67_24","62_67_25"
"64_67_24","63_67_25"
"65_67_24","64_67_25"
"66_67_24","65_67_25"
"67_67_24","66_67_25"
"68_67_24_0","67_67_25"
"68_67_24_1","0"
"69_67_24","68_67_25_0"
"70_67_24","69_67_25"
"71_67_24","70_67_25"
"72_67_24","71_67_25"
"73_67_24","72_67_25"
"74_67_24","73_67_25"
"75_67_24","74_67_25"
"76_67_24","75_67_25"
"77_67_24","76_67_25"
"78_67_24","77_67_25"
"79_67_24","78_67_25"
"80_67_24","79_67_25"
"81_67_24","80_67_25"
"82_67_24","81_67_25"
"83_67_24","82_67_25"
"84_67_24","83_67_25"
"85_67_24","84_67_25"
"86_67_24","85_67_25"
"87_67_24","86_67_25"
"88_67_24","87_67_25"
"89_67_24","88_67_25"
"90_67_24","89_67_25"
"91_67_24","90_67_25"
"92_67_24","91_67_25"
"93_67_24","92_67_25"
"94_67_24","93_67_25"
"95_67_24","94_67_25"
"96_67_24","95_67_25"
"97_67_24","96_67_25"
"98_67_24","97_67_25"
"99_67_24","98_67_25"
"8_67_25_0","0"
"8_67_25_1","7_67_26"
"9_67_25_0","0"
"9_67_25_1","8_67_26_0"
"10_67_25_0","0"
"10_67_25_1","9_67_26"
"10_67_25_2","0"
"11_67_25_0","0"
"11_67_25_1","10_67_26_0"
"12_67_25_0","0"
"12_67_25_1","11_67_26"
"7_67_26","6_67_27_0"
"8_67_26_0","7_67_27"
"8_67_26_1","0"
"9_67_26","8_67_27_0"
"10_67_26_0","9_67_27"
"10_67_26_1","0"
"11_67_26","10_67_27"
"14_67_26","13_67_27"
"5_67_27","4_67_28_0"
"6_67_27_0","5_67_28"
"6_67_27_1","0"
"7_67_27","6_67_28_0"
"8_67_27_0","7_67_28"
"8_67_27_1","0"
"9_67_27","8_67_28"
"12_67_27","11_67_28"
"13_67_27","12_67_28_0"
"12_67_28_0","0"
"12_67_28_1","11_67_29"
"13_67_28","12_67_29"
"6_67_30","5_67_31"
"4_67_31_0","0"
"4_67_31_1","3_67_32"
"5_67_31","4_67_32_0"
"4_67_32_0","0"
"4_67_32_1","0"
"4_67_32_2","3_67_33"
"5_67_32","4_67_33"
"68_68_2","67_68_3"
"69_68_2","68_68_3"
"38_68_3","37_68_4_2"
"54_68_3","53_68_4_1"
"62_68_3","61_68_4_1"
"67_68_3","66_68_4_1"
"16_68_4","15_68_5_1"
"17_68_4","16_68_5_1"
"18_68_4","17_68_5_1"
"19_68_4","18_68_5_1"
"20_68_4","19_68_5_1"
"21_68_4","20_68_5_1"
"22_68_4","21_68_5_1"
"23_68_4","22_68_5_1"
"28_68_4_0","0"
"28_68_4_1","27_68_5"
"29_68_4_0","0"
"29_68_4_1","28_68_5_0"
"30_68_4_0","0"
"30_68_4_1","29_68_5_0"
"31_68_4_0","0"
"31_68_4_1","30_68_5_0"
"32_68_4_0","0"
"32_68_4_1","31_68_5_0"
"32_68_4_2","31_68_5_1"
"33_68_4_0","0"
"33_68_4_1","32_68_5_0"
"33_68_4_2","32_68_5_1"
"34_68_4_0","0"
"34_68_4_1","33_68_5"
"34_68_4_2","0"
"35_68_4_0","0"
"35_68_4_1","34_68_5"
"35_68_4_2","0"
"36_68_4_0","0"
"36_68_4_1","35_68_5_0"
"36_68_4_2","35_68_5_1"
"37_68_4_0","0"
"37_68_4_1","36_68_5_0"
"37_68_4_2","36_68_5_1"
"38_68_4_0","0"
"38_68_4_1","37_68_5_0"
"38_68_4_2","0"
"39_68_4_0","0"
"39_68_4_1","38_68_5_0"
"40_68_4","39_68_5_0"
"41_68_4","40_68_5_0"
"42_68_4","41_68_5_0"
"43_68_4","42_68_5_0"
"44_68_4","43_68_5_0"
"45_68_4","44_68_5_0"
"46_68_4","45_68_5_0"
"47_68_4","46_68_5_0"
"48_68_4_0","47_68_5_0"
"48_68_4_1","47_68_5_1"
"49_68_4_0","48_68_5_0"
"49_68_4_1","48_68_5_1"
"50_68_4_0","49_68_5_0"
"50_68_4_1","0"
"51_68_4_0","50_68_5_0"
"51_68_4_1","0"
"52_68_4_0","51_68_5_0"
"52_68_4_1","51_68_5_1"
"53_68_4_0","52_68_5_0"
"53_68_4_1","52_68_5_1"
"54_68_4_0","53_68_5"
"54_68_4_1","0"
"55_68_4","54_68_5_0"
"56_68_4","55_68_5"
"57_68_4","56_68_5"
"58_68_4","57_68_5"
"59_68_4","58_68_5"
"60_68_4_0","59_68_5"
"60_68_4_1","0"
"61_68_4_0","60_68_5_0"
"61_68_4_1","0"
"62_68_4_0","61_68_5_0"
"62_68_4_1","0"
"63_68_4","62_68_5_0"
"64_68_4","63_68_5"
"65_68_4","64_68_5"
"66_68_4_0","65_68_5"
"66_68_4_1","0"
"67_68_4","66_68_5"
"68_68_4","67_68_5"
"69_68_4","68_68_5"
"70_68_4","69_68_5"
"71_68_4","70_68_5"
"72_68_4","71_68_5"
"73_68_4","72_68_5"
"74_68_4","73_68_5"
"75_68_4","74_68_5"
"76_68_4","75_68_5"
"77_68_4","76_68_5"
"78_68_4","77_68_5"
"79_68_4","78_68_5"
"80_68_4","79_68_5"
"81_68_4","80_68_5"
"82_68_4","81_68_5"
"83_68_4","82_68_5"
"84_68_4","83_68_5"
"85_68_4","84_68_5"
"86_68_4","85_68_5"
"87_68_4","86_68_5"
"88_68_4","87_68_5"
"89_68_4","88_68_5"
"90_68_4","89_68_5"
"91_68_4","90_68_5"
"92_68_4","91_68_5"
"93_68_4","92_68_5"
"94_68_4","93_68_5"
"95_68_4","94_68_5"
"96_68_4","95_68_5"
"97_68_4","96_68_5"
"98_68_4","97_68_5"
"99_68_4","98_68_5"
"9_68_5","8_68_6_1"
"10_68_5","9_68_6_1"
"11_68_5","10_68_6_1"
"12_68_5_0","11_68_6_1"
"12_68_5_1","0"
"13_68_5","12_68_6_1"
"14_68_5","13_68_6_1"
"15_68_5_0","14_68_6_1"
"15_68_5_1","14_68_6_0 + 14_68_6_1 + 14_68_6_2"
"16_68_5_0","15_68_6_1"
"16_68_5_1","15_68_6_0 + 15_68_6_1 + 15_68_6_2"
"16_68_5_2","0"
"17_68_5_0","16_68_6_1"
"17_68_5_1","16_68_6_0 + 16_68_6_1 + 16_68_6_2"
"18_68_5_0","17_68_6_1"
"18_68_5_1","17_68_6_0 + 17_68_6_1 + 17_68_6_2"
"18_68_5_2","17_68_6_2 + 17_68_6_3"
"19_68_5_0","18_68_6_1"
"19_68_5_1","18_68_6_0 + 18_68_6_1"
"20_68_5_0","19_68_6_1"
"20_68_5_1","19_68_6_0 + 19_68_6_1"
"20_68_5_2","0"
"21_68_5_0","20_68_6_1"
"21_68_5_1","20_68_6_0 + 20_68_6_1"
"22_68_5_0","21_68_6_1"
"22_68_5_1","21_68_6_0 + 21_68_6_1"
"29_68_5_0","0"
"29_68_5_1","28_68_6_1"
"30_68_5_0","0"
"30_68_5_1","29_68_6_1"
"31_68_5_0","0"
"31_68_5_1","30_68_6_1"
"36_68_5_0","0"
"36_68_5_1","0"
"36_68_5_2","35_68_6_2"
"37_68_5_0","0"
"37_68_5_1","36_68_6_2"
"38_68_5_0","0"
"38_68_5_1","37_68_6_2"
"38_68_5_2","0"
"39_68_5_0","0"
"39_68_5_1","38_68_6_1"
"40_68_5_0","0"
"40_68_5_1","39_68_6_1"
"41_68_5_0","0"
"41_68_5_1","40_68_6_1"
"42_68_5_0","0"
"42_68_5_1","41_68_6_1"
"43_68_5_0","0"
"43_68_5_1","42_68_6_1"
"44_68_5_0","0"
"44_68_5_1","43_68_6_1"
"45_68_5_0","0"
"45_68_5_1","44_68_6_1"
"46_68_5_0","0"
"46_68_5_1","45_68_6_1"
"47_68_5_0","0"
"47_68_5_1","46_68_6_1"
"47_68_5_2","46_68_6_1"
"60_68_5_0","0"
"60_68_5_1","59_68_6_1"
"61_68_5_0","0"
"61_68_5_1","60_68_6_1"
"7_68_6_0","0"
"7_68_6_1","6_68_7_2"
"8_68_6_0","0"
"8_68_6_1","7_68_7_2"
"8_68_6_2","7_68_7_1"
"9_68_6_0","0"
"9_68_6_1","8_68_7_2"
"9_68_6_2","8_68_7_1"
"10_68_6_0","0"
"10_68_6_1","9_68_7_1"
"10_68_6_2","0"
"11_68_6_0","0"
"11_68_6_1","10_68_7_1"
"11_68_6_2","0"
"12_68_6_0","0"
"12_68_6_1","11_68_7_1"
"12_68_6_2","0"
"12_68_6_3","0"
"13_68_6_0","0"
"13_68_6_1","12_68_7_1"
"13_68_6_2","0"
"14_68_6_0","0"
"14_68_6_1","13_68_7_1"
"14_68_6_2","0"
"15_68_6_0","0"
"15_68_6_1","14_68_7_1"
"15_68_6_2","0"
"16_68_6_0","0"
"16_68_6_1","15_68_7_1"
"16_68_6_2","0"
"16_68_6_3","0"
"16_68_6_4","15_68_7_4"
"16_68_6_5","15_68_7_2 + 15_68_7_4"
"17_68_6_0","0"
"17_68_6_1","16_68_7_1"
"17_68_6_2","0"
"17_68_6_3","16_68_7_4"
"17_68_6_4","16_68_7_2 + 16_68_7_4"
"18_68_6_0","0"
"18_68_6_1","17_68_7_1"
"18_68_6_2","0"
"19_68_6_0","0"
"19_68_6_1","18_68_7_1"
"19_68_6_2","0"
"20_68_6_0","0"
"20_68_6_1","19_68_7_1"
"20_68_6_2","0"
"21_68_6_0","0"
"21_68_6_1","20_68_7_1"
"24_68_6_0","0"
"24_68_6_1","0"
"24_68_6_2","23_68_7_2"
"25_68_6_0","0"
"25_68_6_1","0"
"25_68_6_2","24_68_7_2"
"26_68_6_0","0"
"26_68_6_1","25_68_7_2"
"27_68_6_0","0"
"27_68_6_1","26_68_7_2"
"28_68_6_0","0"
"28_68_6_1","27_68_7_2"
"28_68_6_2","0"
"29_68_6_0","0"
"29_68_6_1","28_68_7_2"
"30_68_6_0","0"
"30_68_6_1","29_68_7_2"
"30_68_6_2","29_68_7_4"
"31_68_6_0","0"
"31_68_6_1","30_68_7_3"
"32_68_6_0","0"
"32_68_6_1","31_68_7_3"
"32_68_6_2","31_68_7_2 + 31_68_7_3 + 31_68_7_4"
"33_68_6_0","0"
"33_68_6_1","32_68_7_3"
"33_68_6_2","32_68_7_2 + 32_68_7_3 + 32_68_7_4"
"34_68_6_0","0"
"34_68_6_1","33_68_7_3"
"34_68_6_2","33_68_7_2 + 33_68_7_3 + 33_68_7_4"
"35_68_6_0","0"
"35_68_6_1","34_68_7_3"
"35_68_6_2","34_68_7_2 + 34_68_7_3 + 34_68_7_4"
"36_68_6_0","0"
"36_68_6_1","35_68_7_3"
"36_68_6_2","35_68_7_2 + 35_68_7_3"
"36_68_6_3","0"
"37_68_6_0","0"
"37_68_6_1","36_68_7_3"
"37_68_6_2","36_68_7_2 + 36_68_7_3"
"38_68_6_0","0"
"38_68_6_1","37_68_7_2"
"38_68_6_2","0"
"39_68_6_0","0"
"39_68_6_1","38_68_7_2"
"40_68_6_0","0"
"40_68_6_1","39_68_7_2"
"41_68_6_0","0"
"41_68_6_1","40_68_7_2"
"42_68_6_0","0"
"42_68_6_1","41_68_7_2"
"43_68_6_0","0"
"43_68_6_1","42_68_7_2"
"44_68_6_0","0"
"44_68_6_1","43_68_7_2"
"45_68_6_0","0"
"45_68_6_1","44_68_7_2"
"46_68_6_0","0"
"46_68_6_1","45_68_7_2"
"46_68_6_2","0"
"48_68_6_0","0"
"48_68_6_1","0"
"48_68_6_2","47_68_7_2"
"49_68_6_0","0"
"49_68_6_1","0"
"49_68_6_2","48_68_7_2"
"60_68_6_0","0"
"60_68_6_1","0"
"60_68_6_2","59_68_7_2"
"61_68_6_0","0"
"61_68_6_1","60_68_7_2"
"4_68_7","3_68_8"
"5_68_7","4_68_8_0"
"6_68_7_0","0"
"6_68_7_1","0"
"6_68_7_2","5_68_8_1"
"7_68_7_0","0"
"7_68_7_1","0"
"7_68_7_2","6_68_8_1"
"7_68_7_3","0"
"8_68_7_0","0"
"8_68_7_1","0"
"8_68_7_2","7_68_8_1"
"8_68_7_3","0"
"8_68_7_4","0"
"8_68_7_5","0"
"9_68_7_0","0"
"9_68_7_1","8_68_8_1"
"9_68_7_2","0"
"10_68_7_0","0"
"10_68_7_1","9_68_8_1"
"10_68_7_2","0"
"10_68_7_3","9_68_8_3 + 9_68_8_4"
"10_68_7_4","9_68_8_0 + 9_68_8_1 + 9_68_8_2 + 9_68_8_3 + 9_68_8_5"
"11_68_7_0","0"
"11_68_7_1","10_68_8_1"
"11_68_7_2","0"
"11_68_7_3","10_68_8_0 + 10_68_8_1 + 10_68_8_2"
"12_68_7_0","0"
"12_68_7_1","11_68_8_1"
"12_68_7_2","0"
"12_68_7_3","11_68_8_0 + 11_68_8_1 + 11_68_8_2"
"12_68_7_4","0"
"12_68_7_5","11_68_8_3"
"13_68_7_0","0"
"13_68_7_1","12_68_8_1"
"13_68_7_2","0"
"13_68_7_3","12_68_8_0 + 12_68_8_1 + 12_68_8_2"
"13_68_7_4","12_68_8_3"
"14_68_7_0","0"
"14_68_7_1","13_68_8_1"
"14_68_7_2","0"
"14_68_7_3","13_68_8_0 + 13_68_8_1 + 13_68_8_2"
"14_68_7_4","0"
"14_68_7_5","0"
"15_68_7_0","0"
"15_68_7_1","14_68_8_1"
"15_68_7_2","0"
"15_68_7_3","14_68_8_0 + 14_68_8_1 + 14_68_8_2"
"15_68_7_4","0"
"15_68_7_5","0"
"16_68_7_0","0"
"16_68_7_1","15_68_8_1"
"16_68_7_2","0"
"16_68_7_3","15_68_8_0 + 15_68_8_1 + 15_68_8_2"
"16_68_7_4","0"
"16_68_7_5","0"
"16_68_7_6","0"
"16_68_7_7","0"
"17_68_7_0","0"
"17_68_7_1","16_68_8_1"
"17_68_7_2","16_68_8_0 + 16_68_8_1 + 16_68_8_2"
"17_68_7_3","0"
"18_68_7_0","0"
"18_68_7_1","0"
"18_68_7_2","17_68_8_0 + 17_68_8_1"
"18_68_7_3","17_68_8_0"
"18_68_7_4","17_68_8_0 + 17_68_8_3"
"19_68_7_0","0"
"19_68_7_1","0"
"19_68_7_2","18_68_8_0"
"20_68_7_0","0"
"20_68_7_1","0"
"20_68_7_2","19_68_8_0"
"20_68_7_3","0"
"21_68_7_0","0"
"21_68_7_1","20_68_8_0"
"22_68_7_0","0"
"22_68_7_1","21_68_8_0"
"22_68_7_2","0"
"23_68_7_0","0"
"23_68_7_1","22_68_8_0"
"23_68_7_2","22_68_8_2"
"24_68_7_0","0"
"24_68_7_1","23_68_8_0"
"24_68_7_2","23_68_8_2"
"24_68_7_3","0"
"25_68_7_0","0"
"25_68_7_1","24_68_8_0"
"25_68_7_2","24_68_8_2"
"25_68_7_3","24_68_8_2 + 24_68_8_3"
"26_68_7_0","0"
"26_68_7_1","25_68_8_0"
"26_68_7_2","25_68_8_2"
"26_68_7_3","25_68_8_2 + 25_68_8_3"
"27_68_7_0","0"
"27_68_7_1","26_68_8_0"
"27_68_7_2","26_68_8_2"
"27_68_7_3","26_68_8_2 + 26_68_8_3"
"28_68_7_0","0"
"28_68_7_1","27_68_8_0"
"28_68_7_2","27_68_8_2"
"28_68_7_3","27_68_8_2 + 27_68_8_3"
"29_68_7_0","0"
"29_68_7_1","28_68_8_0"
"29_68_7_2","0"
"29_68_7_3","28_68_8_2"
"29_68_7_4","0"
"30_68_7_0","0"
"30_68_7_1","29_68_8_0"
"30_68_7_2","29_68_8_2"
"30_68_7_3","0"
"31_68_7_0","0"
"31_68_7_1","30_68_8_0"
"31_68_7_2","30_68_8_2"
"31_68_7_3","0"
"31_68_7_4","0"
"32_68_7_0","0"
"32_68_7_1","31_68_8_0"
"32_68_7_2","31_68_8_2"
"32_68_7_3","0"
"32_68_7_4","0"
"32_68_7_5","0"
"33_68_7_0","0"
"33_68_7_1","32_68_8_0"
"33_68_7_2","32_68_8_2"
"33_68_7_3","0"
"33_68_7_4","0"
"34_68_7_0","0"
"34_68_7_1","33_68_8_0"
"34_68_7_2","33_68_8_2"
"34_68_7_3","0"
"34_68_7_4","0"
"35_68_7_0","0"
"35_68_7_1","34_68_8_0"
"35_68_7_2","34_68_8_2"
"35_68_7_3","0"
"36_68_7_0","0"
"36_68_7_1","35_68_8_0"
"36_68_7_2","35_68_8_2"
"36_68_7_3","0"
"37_68_7_0","0"
"37_68_7_1","36_68_8_0"
"37_68_7_2","36_68_8_2"
"38_68_7_0","0"
"38_68_7_1","37_68_8_0"
"38_68_7_2","37_68_8_2"
"38_68_7_3","0"
"39_68_7_0","0"
"39_68_7_1","38_68_8_0"
"39_68_7_2","38_68_8_2"
"40_68_7_0","0"
"40_68_7_1","39_68_8_0"
"40_68_7_2","39_68_8_2"
"41_68_7_0","0"
"41_68_7_1","40_68_8_0"
"41_68_7_2","0"
"42_68_7_0","0"
"42_68_7_1","41_68_8_0"
"42_68_7_2","0"
"43_68_7_0","0"
"43_68_7_1","42_68_8_0"
"43_68_7_2","0"
"43_68_7_3","42_68_8_2"
"44_68_7_0","0"
"44_68_7_1","43_68_8_0"
"44_68_7_2","0"
"44_68_7_3","43_68_8_2"
"45_68_7_0","0"
"45_68_7_1","44_68_8_0"
"45_68_7_2","0"
"45_68_7_3","44_68_8_2"
"46_68_7_0","0"
"46_68_7_1","45_68_8_0"
"46_68_7_2","45_68_8_2"
"46_68_7_3","0"
"47_68_7_0","0"
"47_68_7_1","46_68_8_0"
"47_68_7_2","46_68_8_2"
"48_68_7_0","0"
"48_68_7_1","47_68_8_0"
"48_68_7_2","0"
"49_68_7_0","0"
"49_68_7_1","48_68_8_0"
"50_68_7_0","0"
"50_68_7_1","49_68_8_0"
"51_68_7_0","0"
"51_68_7_1","50_68_8_0"
"52_68_7_0","0"
"52_68_7_1","51_68_8_0"
"52_68_7_2","0"
"53_68_7_0","0"
"53_68_7_1","52_68_8_0"
"54_68_7_0","0"
"54_68_7_1","53_68_8_0"
"54_68_7_2","0"
"55_68_7_0","0"
"55_68_7_1","54_68_8_0"
"56_68_7_0","0"
"56_68_7_1","55_68_8_0"
"57_68_7_0","0"
"57_68_7_1","56_68_8_0"
"58_68_7_0","0"
"58_68_7_1","57_68_8_0"
"58_68_7_2","0"
"59_68_7_0","0"
"59_68_7_1","58_68_8_0"
"59_68_7_2","58_68_8_2"
"60_68_7_0","0"
"60_68_7_1","59_68_8_0"
"60_68_7_2","0"
"61_68_7_0","0"
"61_68_7_1","60_68_8_0"
"62_68_7_0","0"
"62_68_7_1","61_68_8_0"
"63_68_7_0","0"
"63_68_7_1","62_68_8_0"
"64_68_7_0","0"
"64_68_7_1","63_68_8_0"
"65_68_7_0","0"
"65_68_7_1","64_68_8_0"
"66_68_7_0","0"
"66_68_7_1","65_68_8_0"
"67_68_7_0","0"
"67_68_7_1","66_68_8_0"
"68_68_7_0","0"
"68_68_7_1","67_68_8_0"
"69_68_7_0","0"
"69_68_7_1","68_68_8_0"
"70_68_7_0","0"
"70_68_7_1","69_68_8_0"
"71_68_7_0","0"
"71_68_7_1","70_68_8_0"
"72_68_7_0","0"
"72_68_7_1","71_68_8_0"
"73_68_7_0","0"
"73_68_7_1","72_68_8_0"
"74_68_7_0","0"
"74_68_7_1","73_68_8_0"
"75_68_7_0","0"
"75_68_7_1","74_68_8_0"
"76_68_7_0","0"
"76_68_7_1","75_68_8_0"
"77_68_7_0","0"
"77_68_7_1","76_68_8_0"
"78_68_7_0","0"
"78_68_7_1","77_68_8_0"
"79_68_7_0","0"
"79_68_7_1","78_68_8_0"
"80_68_7_0","0"
"80_68_7_1","79_68_8_0"
"81_68_7_0","0"
"81_68_7_1","80_68_8_0"
"82_68_7_0","0"
"82_68_7_1","81_68_8_0"
"83_68_7_0","0"
"83_68_7_1","82_68_8_0"
"84_68_7_0","0"
"84_68_7_1","83_68_8_0"
"85_68_7_0","0"
"85_68_7_1","84_68_8_0"
"86_68_7_0","0"
"86_68_7_1","85_68_8_0"
"87_68_7_0","0"
"87_68_7_1","86_68_8_0"
"88_68_7_0","0"
"88_68_7_1","87_68_8_0"
"89_68_7_0","0"
"89_68_7_1","88_68_8_0"
"90_68_7_0","0"
"90_68_7_1","89_68_8_0"
"91_68_7_0","0"
"91_68_7_1","90_68_8_0"
"92_68_7_0","0"
"92_68_7_1","91_68_8_0"
"93_68_7_0","0"
"93_68_7_1","92_68_8_0"
"94_68_7_0","0"
"94_68_7_1","93_68_8_0"
"95_68_7_0","0"
"95_68_7_1","94_68_8_0"
"96_68_7_0","0"
"96_68_7_1","95_68_8_0"
"97_68_7_0","0"
"97_68_7_1","96_68_8_0"
"98_68_7_0","0"
"98_68_7_1","97_68_8_0"
"99_68_7_0","0"
"99_68_7_1","98_68_8_0"
"8_68_8_0","0"
"8_68_8_1","0"
"8_68_8_2","0"
"8_68_8_3","0"
"8_68_8_4","7_68_9_1"
"8_68_8_5","7_68_9_0 + 7_68_9_1"
"8_68_8_6","7_68_9_1 + 7_68_9_2"
"9_68_8_0","0"
"9_68_8_1","0"
"9_68_8_2","0"
"9_68_8_3","8_68_9_1"
"9_68_8_4","8_68_9_0 + 8_68_9_1"
"9_68_8_5","8_68_9_1 + 8_68_9_2"
"11_68_8_0","0"
"11_68_8_1","0"
"11_68_8_2","0"
"11_68_8_3","10_68_9_2"
"14_68_8_0","0"
"14_68_8_1","0"
"14_68_8_2","0"
"14_68_8_3","13_68_9_1"
"15_68_8_0","0"
"15_68_8_1","0"
"15_68_8_2","0"
"15_68_8_3","14_68_9_1"
"16_68_8_0","0"
"16_68_8_1","0"
"16_68_8_2","0"
"16_68_8_3","15_68_9_1"
"16_68_8_4","15_68_9_0 + 15_68_9_2"
"16_68_8_5","15_68_9_0"
"17_68_8_0","0"
"17_68_8_1","0"
"17_68_8_2","16_68_9_1"
"17_68_8_3","16_68_9_0 + 16_68_9_2"
"17_68_8_4","16_68_9_0"
"18_68_8_0","0"
"18_68_8_1","17_68_9"
"18_68_8_2","0"
"18_68_8_3","0"
"19_68_8_0","0"
"19_68_8_1","18_68_9_0"
"19_68_8_2","0"
"20_68_8_0","0"
"20_68_8_1","19_68_9"
"21_68_8_0","0"
"21_68_8_1","20_68_9_0"
"22_68_8_0","0"
"22_68_8_1","21_68_9"
"22_68_8_2","0"
"23_68_8_0","0"
"23_68_8_1","22_68_9_0"
"23_68_8_2","0"
"23_68_8_3","22_68_9_1"
"24_68_8_0","0"
"24_68_8_1","23_68_9_0"
"24_68_8_2","0"
"24_68_8_3","23_68_9_1"
"24_68_8_4","0"
"25_68_8_0","0"
"25_68_8_1","24_68_9_0"
"25_68_8_2","0"
"25_68_8_3","24_68_9_1"
"26_68_8_0","0"
"26_68_8_1","25_68_9_0"
"26_68_8_2","0"
"26_68_8_3","25_68_9_1"
"27_68_8_0","0"
"27_68_8_1","26_68_9_0"
"27_68_8_2","0"
"27_68_8_3","26_68_9_1"
"28_68_8_0","0"
"28_68_8_1","27_68_9_0"
"28_68_8_2","27_68_9_1"
"28_68_8_3","27_68_9_3"
"29_68_8_0","0"
"29_68_8_1","28_68_9_0"
"29_68_8_2","28_68_9_1"
"29_68_8_3","28_68_9_3"
"30_68_8_0","0"
"30_68_8_1","29_68_9_0"
"30_68_8_2","29_68_9_1"
"30_68_8_3","0"
"31_68_8_0","0"
"31_68_8_1","30_68_9_0"
"31_68_8_2","30_68_9_1"
"31_68_8_3","0"
"32_68_8_0","0"
"32_68_8_1","31_68_9_0"
"32_68_8_2","31_68_9_1"
"32_68_8_3","0"
"32_68_8_4","0"
"32_68_8_5","31_68_9_2"
"33_68_8_0","0"
"33_68_8_1","32_68_9_0"
"33_68_8_2","32_68_9_1"
"33_68_8_3","0"
"33_68_8_4","32_68_9_2"
"34_68_8_0","0"
"34_68_8_1","33_68_9_0"
"34_68_8_2","33_68_9_1"
"34_68_8_3","0"
"35_68_8_0","0"
"35_68_8_1","34_68_9_0"
"35_68_8_2","34_68_9_1"
"35_68_8_3","0"
"36_68_8_0","0"
"36_68_8_1","35_68_9_0"
"36_68_8_2","35_68_9_1"
"36_68_8_3","35_68_9_2"
"37_68_8_0","0"
"37_68_8_1","36_68_9_0"
"37_68_8_2","36_68_9_1"
"37_68_8_3","36_68_9_2"
"38_68_8_0","0"
"38_68_8_1","37_68_9_0"
"38_68_8_2","37_68_9_1"
"38_68_8_3","0"
"39_68_8_0","0"
"39_68_8_1","38_68_9_0"
"39_68_8_2","0"
"40_68_8_0","0"
"40_68_8_1","39_68_9_0"
"40_68_8_2","39_68_9_1"
"41_68_8_0","0"
"41_68_8_1","40_68_9_0"
"41_68_8_2","40_68_9_1"
"42_68_8_0","0"
"42_68_8_1","41_68_9_0"
"42_68_8_2","41_68_9_1"
"43_68_8_0","0"
"43_68_8_1","42_68_9_0"
"43_68_8_2","42_68_9_1"
"44_68_8_0","0"
"44_68_8_1","43_68_9_0"
"44_68_8_2","43_68_9_1"
"45_68_8_0","0"
"45_68_8_1","44_68_9"
"45_68_8_2","0"
"46_68_8_0","0"
"46_68_8_1","45_68_9"
"46_68_8_2","0"
"47_68_8_0","0"
"47_68_8_1","46_68_9_0"
"48_68_8_0","0"
"48_68_8_1","47_68_9"
"49_68_8_0","0"
"49_68_8_1","48_68_9"
"50_68_8_0","0"
"50_68_8_1","49_68_9"
"51_68_8_0","0"
"51_68_8_1","50_68_9"
"52_68_8_0","0"
"52_68_8_1","51_68_9"
"52_68_8_2","0"
"53_68_8_0","0"
"53_68_8_1","52_68_9_0"
"54_68_8_0","0"
"54_68_8_1","53_68_9_0"
"54_68_8_2","0"
"55_68_8_0","0"
"55_68_8_1","54_68_9_0"
"56_68_8_0","0"
"56_68_8_1","55_68_9"
"57_68_8_0","0"
"57_68_8_1","56_68_9"
"58_68_8_0","0"
"58_68_8_1","57_68_9"
"58_68_8_2","0"
"59_68_8_0","0"
"59_68_8_1","58_68_9"
"60_68_8_0","0"
"60_68_8_1","59_68_9"
"61_68_8_0","0"
"61_68_8_1","60_68_9"
"62_68_8_0","0"
"62_68_8_1","61_68_9"
"63_68_8_0","0"
"63_68_8_1","62_68_9"
"64_68_8_0","0"
"64_68_8_1","63_68_9"
"65_68_8_0","0"
"65_68_8_1","64_68_9"
"66_68_8_0","0"
"66_68_8_1","65_68_9"
"67_68_8_0","0"
"67_68_8_1","66_68_9"
"68_68_8_0","0"
"68_68_8_1","67_68_9"
